file_name,text
7C67AB0DFB84131688343821_1688343821818_13_1_0_05.jpg, a picture of a man standing in front of a building with a clock
7C67AB42752A131708929243_1708929243257_13_1_0_03.jpg, there is a lot of people that are standing in front of a fence
7C67AB4197E8131688132431_1688132431877_13_1_0_02.jpg, a person is standing in the grass in front of a house with a frisbee
7C67AB21C338131696900842_1696900842174_13_1_0_04.jpg, a car parked in front of a parking lot with a car
7C67AB227FAC131695595735_1695595735887_13_1_0_05.jpg, a person is standing in a living room with a tv
7C67AB4253DA131692807541_1692807541852_13_1_0_03.jpg, a view of a person in a small boat is being pulled by a boat
7C67AB214C8F131709038034_1709038034992_13_1_0_05.jpg, a room filled with lots of wood floors and a white floor
7C67AB0D8891131700091875_1700091875020_13_1_0_02.jpg, a person is standing in the back of a refrigerator
7C67AB410DCC131705519104_1705519104702_13_1_0_02.jpg, a view of a boat in the middle of the road
7C67AB4AF935131704021852_1704021852553_13_1_0_04.jpg, a close up view of a person taking a picture in the mirror of a car
7C67AB431F38131700193155_1700193155378_13_1_0_02.jpg, an image of a car parked in front of an old fashioned car
7C67AB4E9E6F131704937212_1704937212022_13_1_0_04.jpg, a room filled with lots of furniture and a large window
7C67AB40BB31131709318286_1709318288480_13_1_0_01.jpg, a stop sign in the middle of a city street with a building in the background
7C67AB3F3C13131710159054_1710159054723_13_1_0_03.jpg, a view of a tree in front of a building with a tree in the background
7C67AB5A5793131704083108_1704083108925_13_1_0_02.jpg, a group of people sitting at a table in a room
7C67AB4D9647131710951336_1710951336681_13_1_0_05.jpg, black and white photograph of a person riding a skate board
7C67AB218842131703843385_1703843387297_13_1_0_05.jpg, there is a person that is riding a motorcycle
7C67AB224B58131694993312_1694993312157_13_1_0_05.jpg, there is a group of people that are standing in the water
7C67AB4B6F32131700172249_1700172249116_13_1_0_01.jpg, a man flying through the air while riding a skate board
7C67AB0DFB84131696202238_1696202238855_13_1_0_04.jpg, a man is standing in front of a brick building
7C67AB0DFB84131706468904_1706468904934_13_1_0_01.jpg, there is a man standing in front of a building with a window
7C67AB0DFB84131692758890_1692758890035_13_1_0_05.jpg, a picture of a giraffe standing in front of a tall building with a clock
7C67AB23F122131699476227_1699476227351_13_1_0_01.jpg, a person standing next to a car with a surfboard in the background
7C67AB0F82F5131700088912_1700088912034_13_1_0_05.jpg, there is a man standing in front of a building with a large window
7C67AB51CAF6131707584644_1707584644885_13_1_0_04.jpg, a truck parked on the side of the road with a boat in the background
7C67AB0DFB84131688341464_1688341464782_13_1_0_02.jpg, there is a man that is standing in front of a building
7C67AB4B81E3131692153094_1692153094715_13_1_0_03.jpg, a person taking a picture of himself in the mirror of a bus
7C67AB5950EE131710043944_1710043944862_13_1_0_03.jpg, a person is taking a picture of a car in the mirror
7C67AB40FE28131707028535_1707028535894_13_1_0_04.jpg, there is a man that is standing in front of a building with a clock
7C67AB0DF159131701206089_1701206089308_13_1_0_04.jpg, a person is standing in the middle of a room
7C67AB0CB6A9131706907106_1706907106025_13_1_0_02.jpg, a group of people standing next to each other on a street
7C67AB21548F131696290534_1696290534897_13_1_0_03.jpg, a person riding a bike down the side of a road
7C67AB228A43131690545997_1690545997456_13_1_0_05.jpg, a person is walking down the road in the park
7C67AB0C868B131696452411_1696452411037_13_1_0_02.jpg, a group of people standing on the side of the road
7C67AB0DFB84131692758890_1692758890035_13_1_0_02.jpg, two people are standing in front of a building with a clock
7C67AB218842131703843385_1703843387297_13_1_0_04.jpg, a picture of a person in a car with a surfboard in the background
7C67AB4F3E46131708582400_1708582400695_13_1_0_01.jpg, a living room filled with lots of furniture in a room
7C67AB404395131709912550_1709912550458_13_1_0_02.jpg, a person sitting on a bench in front of a house with a house
7C67AB0DFB84131687008421_1687008421713_13_1_0_05.jpg, a man standing next to a man holding a surfboard
7C67AB0DDBF5131710283395_1710283395604_13_1_0_03.jpg, a truck parked in front of a building with a lot of people on it
7C67AB233720131708965480_1708965480002_13_1_0_04.jpg, a group of people standing next to each other in a room
7C67AB0EAF52131703777815_1703777815069_13_1_0_02.jpg, a man riding a skateboard down the street in the street
7C67AB4C0776131700172736_1700172736145_13_1_0_02.jpg, a view of a clock tower in front of a building with a clock
7C67AB235C57131704516523_1704516523020_13_1_0_03.jpg, a group of people sitting in a living room playing a video game
7C67AB3FD62C131703711905_1703711905916_13_1_0_05.jpg, a car is parked next to the side of a car
7C67AB23498C131707577767_1707577769920_13_1_0_01.jpg, there is a man that is standing next to a car in the rain
7C67AB59FE54131706775946_1706775946726_13_1_0_01.jpg, a view of a person taking a picture of himself in the mirror
7C67AB0F35E7131688072886_1688072886226_13_1_0_04.jpg, a group of people standing in front of a large building
7C67AB4197E8131688132431_1688132431877_13_1_0_03.jpg, a person is jumping in the air to catch a frisbee in the grass
7C67AB235C57131704516523_1704516523020_13_1_0_01.jpg, a group of people sitting in a living room playing a video game
7C67AB4EA938131708875833_1708875833310_13_1_0_05.jpg, a blue truck parked on the side of the road
7C67AB4B0485131706767674_1706767674675_13_1_0_03.jpg, a view of a person is standing in front of a red motorcycle
7C67AB0C8947131710155352_1710155352258_13_1_0_02.jpg, a wooden bench in the middle of a road
7C67AB5CE626131707400841_1707400841785_13_1_0_01.jpg, a group of people standing next to each other on a train track
7C67AB0EE3E3131704999943_1704999943334_13_1_0_04.jpg, a parking lot of cars parked next to each other on a sunny day
7C67AB2370E4131699773279_1699773279299_13_1_0_03.jpg, a man is standing in front of a surfboard
7C67AB2370E4131699773279_1699773279299_13_1_0_02.jpg, an image of a person standing in front of a building with a large clock
7C67AB0EF86B131692841628_1692841628355_13_1_0_04.jpg, a man sitting in a living room with a dog in his hand
7C67AB0E44A6131692078368_1692078368805_13_1_0_02.jpg, a group of people that are standing in the water
7C67AB4B6F32131700172249_1700172249116_13_1_0_02.jpg, a person is doing a trick on a ramp
7C67AB59588B131698351153_1698351153133_13_1_0_04.jpg, a parking lot with a lot of cars parked on the side of it
7C67AB2318E7131686728892_1686728900454_13_1_0_01.jpg, black and white photograph of a person laying on a bed
7C67AB225CC7131695158179_1695158179668_13_1_0_04.jpg, a man standing in front of a boat in the water
7C67AB41E8FD131708937449_1708937449170_13_1_0_05.jpg, an image of a vehicle parked in a parking lot
7C67AB227FAC131692756918_1692756918751_13_1_0_03.jpg, a person is standing in the bathroom with a skateboard
7C67AB403DD6131708483286_1708483286472_13_1_0_02.jpg, a person is playing a video game in a living room with a couch
7C67AB218842131703843385_1703843387297_13_1_0_02.jpg, a man is taking a picture of himself in front of a vehicle
7C67AB4B5164131698068572_1698068572595_13_1_0_04.jpg, a man standing in front of a white truck with a lot of people in it
7C67AB42752A131708929243_1708929243257_13_1_0_01.jpg, there is a large amount of people that are standing in the rain
7C67AB41C423131693627191_1693627191279_13_1_0_01.jpg, a car is parked in front of a building with a dog in the background
7C67AB5CE626131706987516_1706987516136_13_1_0_01.jpg, a car parked in front of a large building with a car and a car parked on the side of the road
7C67AB2370E4131699773279_1699773279299_13_1_0_01.jpg, a view of an airplane parked in front of a building
7C67AB431F38131698957224_1698957224441_13_1_0_01.jpg, there is a person that is standing in front of a car
7C67AB0F5B79131696168270_1696168270312_13_1_0_02.jpg, a group of people sitting in a room with luggage
7C67AB233720131708965719_1708965719809_13_1_0_05.jpg, a person is standing in the rain with a skateboard
7C67AB224B58131694993312_1694993312157_13_1_0_01.jpg, there is a man that is standing on a skateboard
7C67AB407FEA131706068457_1706068457838_13_1_0_03.jpg, a person is standing in front of a building
7C67AB0D1F80131706921894_1706921894513_13_1_0_01.jpg, a view of a city street with people walking around it
7C67AB235C57131704516523_1704516523020_13_1_0_02.jpg, a group of people sitting in a living room playing a video game
7C67AB4AF935131704021892_1704021892634_13_1_0_05.jpg, a close up view of a person taking a picture of himself in the mirror
7C67AB3FD62C131703711905_1703711905916_13_1_0_03.jpg, a car is parked in front of a car
7C67AB403DD6131708495737_1708495741660_13_1_0_01.jpg, a living room filled with lots of furniture in a living room
7C67AB4A9705131707926396_1707926396000_13_1_0_01.jpg, a group of people sitting on top of a park bench
7C67AB4DBA5A131706638029_1706638029540_13_1_0_03.jpg, a group of people standing in front of a parking lot with a car parked in the background
7C67AB21CD2E131711015680_1711015681026_13_1_0_03.jpg, a group of people standing in a living room with a couch
7C67AB229AB5131708543514_1708543514074_13_1_0_02.jpg, a group of men standing in front of a truck
7C67AB23F122131697100103_1697100103604_13_1_0_03.jpg, a view of the ground with an umbrella in the background
7C67AB237235131686356267_1686356267667_13_1_0_01.jpg, a group of people standing in the middle of a park
7C67AB4253DA131692807541_1692807541852_13_1_0_01.jpg, a view of a man in a white shirt is doing a trick on a bench
7C67AB0F35E7131688072886_1688072886226_13_1_0_02.jpg, a group of people sitting on top of a large building
7C67AB42C347131709067138_1709067138988_13_1_0_02.jpg, a man standing next to a group of people in a park
7C67AB0DFB84131688343821_1688343821818_13_1_0_02.jpg, a man is sitting on the back seat of a car
7C67AB4E9E6F131707198096_1707198096749_13_1_0_02.jpg, a room filled with lots of furniture in a room with a large window
7C67AB4D6F9B131709700035_1709700035421_13_1_0_01.jpg, a view of a busy city street at night time with a traffic light
7C67AB5B767E131706926660_1706926660325_13_1_0_02.jpg, a person sitting in front of a tv in a living room
7C67AB4E9E6F131704937212_1704937212022_13_1_0_02.jpg, a room filled with lots of furniture and a fire hydrant
7C67AB0DFB84131706468904_1706468904934_13_1_0_05.jpg, a view of a building in the middle of a city street
7C67AB233720131708965480_1708965480002_13_1_0_03.jpg, there is a man that is standing in front of a building
7C67AB4AF935131704021892_1704021892634_13_1_0_01.jpg, a close up view of a person taking a picture in the mirror of a man
7C67AB5A5793131704083108_1704083108925_13_1_0_05.jpg, a group of people sitting at a table in a room
7C67AB0F5B79131696168270_1696168270312_13_1_0_03.jpg, a group of people sitting in a living room with luggage
7C67AB2254E6131692906900_1692906902480_13_1_0_05.jpg, a person sitting on a bench in front of a window
7C67AB0DFB84131688343821_1688343821818_13_1_0_01.jpg, a person is standing in front of a brick building with a clock
7C67AB41C423131693626787_1693626787155_13_1_0_03.jpg, an image of a car parked on the side of the road
7C67AB3FF574131707156405_1707156405957_13_1_0_04.jpg, a person laying on a bed next to a bed
7C67AB225CC7131695158179_1695158179668_13_1_0_03.jpg, a man taking a picture of himself in the mirror of a car
7C67AB4AA9AB131704390687_1704390687000_10_1_0_05.jpg, a living room filled with lots of furniture and a fire place
7C67AB5B767E131706976187_1706976187003_13_1_0_01.jpg, a person standing in front of a mirror in a room
7C67AB404395131709912550_1709912550458_13_1_0_04.jpg, a group of people standing in front of a house with a red and white bed
7C67AB4A9705131707926396_1707926396000_13_1_0_05.jpg, there is a lot of benches that are parked in a parking lot
7C67AB405A57131706150956_1706150956179_13_1_0_03.jpg, a woman is sitting on a couch with her dog
7C67AB0EB266131705167865_1705167865302_13_1_0_04.jpg, a person is standing in front of a white truck
7C67AB239AA3131686416401_1686416401501_13_1_0_04.jpg, a group of people standing in front of a large building with a clock
7C67AB409BC3131708739339_1708739342300_13_1_0_04.jpg, a view of a view of a bathroom with a window
7C67AB40FE28131707026970_1707026970187_13_1_0_03.jpg, there is a man that is standing in the middle of a room
7C67AB227FAC131692756918_1692756918751_13_1_0_02.jpg, a black and white photo of a man in a living room with a cat and a dog in the background
7C67AB0DFB84131687008421_1687008421713_13_1_0_03.jpg, a man is doing a trick on his skateboard
7C67AB0DFB84131692758890_1692758890035_13_1_0_04.jpg, a picture of a clock tower in front of a building with a sky background
7C67AB50E7E4131707577763_1707577763218_13_1_0_05.jpg, a picture of a man holding a tennis racket in his hand
7C67AB0F3288131704286497_1704286497550_13_1_0_05.jpg, a couple of cars parked next to each other in a parking lot
7C67AB428790131707091906_1707091906007_13_1_0_05.jpg, a person standing in front of an open refrigerator
7C67AB59FE54131706775946_1706775946726_13_1_0_03.jpg, a view of a mirror in a bathroom mirror
7C67AB4D6F9B131709699939_1709699939810_13_1_0_01.jpg, a view of a busy city street with people walking in the rain
7C67AB014CEC131687380000_1687380000000_13_1_0_04.jpg, a person is holding an umbrella on the sidewalk
7C67AB214C8F131709038034_1709038034992_13_1_0_04.jpg, a room filled with lots of furniture and a toilet and a sink
7C67AB21C0B5131686805850_1686805854124_13_1_0_01.jpg, there is a man standing in front of a kitchen counter
7C67AB402D96131708213152_1708213152202_13_1_0_04.jpg, a view of a train station with people standing around it
7C67AB20B6DE131705658704_1705658704269_13_1_0_02.jpg, a black and white photo of a fire hydrant on the side of a road
7C67AB40BB31131709318286_1709318288480_13_1_0_04.jpg, a stop sign is shown in front of a large building with a clock
7C67AB431F38131698958303_1698958303225_13_1_0_03.jpg, a person riding a skate board at a skate park
7C67AB0DB562131699515612_1699515612600_13_1_0_01.jpg, a truck is parked in front of an old building with a lot of luggage
7C67AB219421131696556770_1696556770813_13_1_0_01.jpg, there is a lot of people that are standing in front of a large white wall
7C67AB4D8D93131704039453_1704039457340_13_1_0_01.jpg, a man is standing on the side of a ramp
7C67AB4E289F131709410245_1709410245332_13_1_0_01.jpg, a man standing next to a dog on the ground with a dog
7C67AB4B5164131693637122_1693637123001_13_1_0_02.jpg, an image of a person on a skate board
7C67AB0D8891131700091875_1700091875020_13_1_0_01.jpg, a person is standing in the bathroom with a surfboard
7C67AB424464131696952006_1696952006568_13_1_0_02.jpg, there is a man standing on the side of a building with a surfboard
7C67AB3FF574131698162529_1698162529712_13_1_0_02.jpg, a person laying on a bed in a room with a bed and a bed
7C67AB42FCF9131709011549_1709011549443_13_1_0_03.jpg, a view of a garden with a fire hydrant in front of it
7C67AB0EE3E3131704999943_1704999943334_13_1_0_02.jpg, a car is parked on the side of the road
7C67AB227FAC131696294539_1696294539585_13_1_0_05.jpg, a room that has a lot of furniture in it and a television in the background
7C67AB229AB5131708543514_1708543514074_13_1_0_05.jpg, a bunch of trucks are parked in a parking lot
7C67AB1F8B07131707894699_1707894701715_13_1_0_04.jpg, a man is standing in front of a large mirror
7C67AB4E5371131708006644_1708006644955_13_1_0_03.jpg, a person is sitting on a bench in front of a window
7C67AB428790131707091906_1707091906007_13_1_0_03.jpg, a view of an airport filled with lots of luggage
7C67AB41D538131705459394_1705459394327_13_1_0_04.jpg, a fire hydrant in the middle of the street
7C67AB2370E4131700252120_1700252120092_13_1_0_05.jpg, a person standing in front of a building with a dog in the background
7C67AB516551131705457227_1705457227881_13_1_0_04.jpg, a view of a bathroom with a large mirror in the middle of it
7C67AB2272D9131696687314_1696687314833_13_1_0_02.jpg, a car parked on the side of the road with a dog on the back of it
7C67AB403593131696692970_1696692970735_13_1_0_03.jpg, a group of people sitting on top of a boat in a field
7C67AB431F38131700193155_1700193155378_13_1_0_03.jpg, a car is parked in front of an old fashioned car
7C67AB4E9E6F131704937212_1704937212022_13_1_0_05.jpg, a room filled with lots of furniture and a couch
7C67AB405483131690806763_1690806763564_13_1_0_04.jpg, a person is standing next to a man in a living room with a large white toilet
7C67AB40FE28131707026216_1707026216100_13_1_0_01.jpg, there is a man that is standing in the middle of a room
7C67AB212385131703719675_1703719675777_13_1_0_02.jpg, there is a lot of luggage that are parked in front of a building
7C67AB3F3C13131710159054_1710159054723_13_1_0_05.jpg, a person standing in front of a palm tree with a tree in the background
7C67AB0D0803131704655478_1704655478527_13_1_0_03.jpg, a group of people standing in a living room with a couch
7C67AB5B767E131706939177_1706939177330_13_1_0_03.jpg, an old photo of a person in a bed
7C67AB0E483F131689622477_1689622478021_13_1_0_02.jpg, a train traveling down the tracks next to a forest
7C67AB227FAC131695595735_1695595735887_13_1_0_02.jpg, a person sitting in a living room playing a video game
7C67AB0E2C33131697469389_1697469389064_13_1_0_04.jpg, a man holding a yellow frisbee in his hand
7C67AB42FCF9131709011549_1709011549443_13_1_0_04.jpg, a view of a river with a lot of trees in the background
7C67AB501294131705883212_1705883212569_13_1_0_01.jpg, a person is doing a trick on a skate board
7C67AB0EAF52131703777815_1703777815069_13_1_0_01.jpg, a parking meter sitting on the side of the road
7C67AB2254E6131692906900_1692906902480_13_1_0_02.jpg, a young boy is sitting in front of a window with a woman in the background
7C67AB3F618F131688920647_1688920649571_13_1_0_05.jpg, a black and white picture of a room with a tv and a laptop computer
7C67AB4285DF131690917081_1690917084020_13_1_0_03.jpg, a person is standing on a skateboard in front of a building
7C67AB4D6F9B131709700974_1709700974699_13_1_0_05.jpg, a view of a busy city street at night time with a traffic light
7C67AB21C338131697005084_1697005084629_13_1_0_02.jpg, a car parked on the side of the road in a parking lot
7C67AB0E9466131708300347_1708300347147_13_1_0_04.jpg, a view of a train station with people standing behind it
7C67AB227FAC131696013303_1696013303268_13_1_0_02.jpg, a group of people standing in front of a kitchen counter
7C67AB0F3288131704286497_1704286497550_13_1_0_03.jpg, a close up view of a car parked in front of a car and a car
7C67AB0C8947131707895925_1707895925719_13_1_0_02.jpg, there is a bench in the middle of the road with a dog in the background
7C67AB0DFB84131688336678_1688336678888_13_1_0_02.jpg, a man riding on the back of a truck with a dog
7C67AB4F3E46131707558323_1707558323549_13_1_0_02.jpg, a person laying on a bed in a hotel room
7C67AB409971131705286166_1705286166953_13_1_0_02.jpg, an image of a skate park area of a building with a person on it
7C67AB4F8D9A131704809281_1704809281418_13_1_0_01.jpg, a group of people standing in front of a large building with a large clock
7C67AB0C9749131699739188_1699739190118_13_1_0_03.jpg, a man standing in front of a window looking out the window
7C67AB0D0803131704655478_1704655478527_13_1_0_04.jpg, a woman is standing in a room in a room
7C67AB3FC636131708568643_1708568644093_13_1_0_02.jpg, a group of people sitting at a table in front of a tv
7C67AB41EC58131690676072_1690676072608_13_1_0_03.jpg, a man standing in front of a white truck parked in front of a house
7C67AB4D5F78131699640496_1699640496711_13_1_0_05.jpg, a person is standing in front of a truck
7C67AB5CE626131707446416_1707446416547_13_1_0_03.jpg, a group of people standing next to each other on a train track
7C67AB23498C131707577767_1707577769920_13_1_0_04.jpg, there is a man that is standing in front of a car
7C67AB4EA938131708875833_1708875833310_13_1_0_02.jpg, a blue bus parked on the side of the road
7C67AB1F5637131700543519_1700543519724_13_1_0_05.jpg, a view of a room with a lot of furniture and a door
7C67AB4EA938131708875833_1708875833310_13_1_0_01.jpg, a blue truck parked on the side of the road
7C67AB23E1F4131698768794_1698768794994_13_1_0_01.jpg, a view of a city street with people in the background and a boat in the background
7C67AB3FF574131707156405_1707156405957_13_1_0_01.jpg, a person laying on a bed in a hotel room
7C67AB431F38131698958303_1698958303225_13_1_0_05.jpg, a view of a pool of a pool of a fountain
7C67AB4253DA131692807541_1692807541852_13_1_0_02.jpg, a view of a person in a large airplane is being pulled by a boat
7C67AB219421131696556770_1696556770813_13_1_0_02.jpg, there is a lot of people that are on the table with a dog
7C67AB0DFB84131706468904_1706468904934_13_1_0_02.jpg, a man is standing in front of a building with a dog in the background
7C67AB4F8D9A131704809281_1704809281418_13_1_0_03.jpg, a room filled with lots of furniture and a fire place
7C67AB2036D9131710994130_1710994136990_13_1_0_01.jpg, a view of a mirror in a room with a window and a dog in the background
7C67AB0DFB84131688341518_1688341518204_13_1_0_04.jpg, there is a person standing in front of a building
7C67AB42A776131689492207_1689492207673_13_1_0_02.jpg, a view of a person walking down the sidewalk
7C67AB4B61E7131710296383_1710296383902_13_1_0_04.jpg, a man sitting in front of a fireplace in a living room
7C67AB431F38131697215491_1697215491604_13_1_0_05.jpg, a young man holding a tennis racquet on a tennis court
7C67AB3FF36A131703982136_1703982136503_13_1_0_03.jpg, a man is standing in front of a building with a person in the background
7C67AB4273A7131696786522_1696786522583_13_1_0_03.jpg, a man sitting on a bench in front of a stone wall
7C67AB413B36131697081582_1697081582100_13_1_0_03.jpg, a man taking a picture of himself in the mirror of a mirror
7C67AB4AF9CC131696290406_1696290406922_13_1_0_03.jpg, a close shot of a man standing in front of a mirror
7C67AB21C338131697005084_1697005084629_13_1_0_03.jpg, a car parked on the side of the road in a parking lot
7C67AB23F122131699476227_1699476227351_13_1_0_05.jpg, a person standing in front of a plane flying in the air
7C67AB0EB266131705167865_1705167865302_13_1_0_01.jpg, a person is standing in front of a white car
